docking_cost_a,docking_cost_b,roundtrip_start,roundtrip_return,passengers,itin_fare,itin_fare_avg,avg_occupancy_rate,occupancy_avg,roundtrip_count,ticket_revenue,baggage_revenue,total_revenue,distance,fomc&dio,roundtrip_start_airport_type,roundtrip_return_airport_type,docking_cost_total,delay_dep,early_arr,maintance,profit
10000,10000,DSM,PHX,455,79028,173.6879121,0.666569829,133.3139657,275,6367631.7,1283146.92,7650778.62,1149.032668,10548.11989,large_airport,large_airport,5500000,296850,81825,5889223.12,1761555.5
10000,10000,JAX,MSP,251,94214,375.3545817,0.651578947,130.3157895,57,2788133.833,259980,3048113.833,1174,10777.32,large_airport,large_airport,1140000,89025,47700,1287502.32,1760611.513
5000,10000,ELP,LAS,327,48554,148.4831804,0.663082497,132.6164994,207,4076103.16,960806.5385,5036909.699,583,5351.94,medium_airport,large_airport,3105000,170100,10050,3290501.94,1746407.759
10000,10000,BOS,CHS,334,75696,226.6347305,0.658241625,131.648325,164,4893117.557,755661.3855,5648778.942,818,7509.24,large_airport,large_airport,3280000,559125,62400,3909034.24,1739744.702
10000,10000,DCA,MSN,170,61120,359.5294118,0.617,123.4,70,3105615.059,302330,3407945.059,707,6490.26,large_airport,large_airport,1400000,246375,21750,1674615.26,1733329.799
10000,10000,BOI,SEA,874,121436,138.9427918,0.649404581,129.8809163,1212,21871772.73,5509548.468,27381321.19,399,3662.82,large_airport,large_airport,24240000,1119375,286200,25649237.82,1732083.374
10000,10000,ABQ,OAK,341,74429,218.2668622,0.652699765,130.5399529,151,4302374.433,689903.6513,4992278.085,889,8161.02,large_airport,large_airport,3020000,210825,22575,3261561.02,1730717.065
10000,10000,CVG,DEN,607,98826,162.8105437,0.649710689,129.9421379,408,8631627.645,1855573.729,10487201.37,1069,9813.42,large_airport,large_airport,8160000,405600,184575,8759988.42,1727212.954
10000,10000,ICT,PHX,138,37624,272.6376812,0.653555556,130.7111111,90,3207309.681,411740,3619049.681,870,7986.6,large_airport,large_airport,1800000,63525,30075,1901586.6,1717463.081
10000,10000,AMA,IAH,106,20096,189.5849057,0.655135121,131.0270241,215,5340760.391,985978.3565,6326738.748,517,4746.06,large_airport,large_airport,4300000,264900,47775,4617421.06,1709317.688
10000,10000,BOS,RSW,1654,265065,160.2569528,0.652344741,130.4689482,853,17834998.34,3895150.449,21730148.79,1249,11465.82,large_airport,large_airport,17060000,2563425,387375,20022265.82,1707882.965
10000,10000,LAX,PIT,464,114136,245.9827586,0.652983193,130.5966387,119,3822818.052,543935,4366753.052,2136,19608.48,large_airport,large_airport,2380000,154950,105525,2660083.48,1706669.572
10000,10000,MCI,MCO,1141,197818,173.3724803,0.64467479,128.934958,310,6929669.775,1398944.295,8328614.07,1072,9840.96,large_airport,large_airport,6200000,380550,46575,6636965.96,1691648.11
10000,10000,MDW,SJC,116,32849,283.1810345,0.663931435,132.7862871,86,3233820,399686.7241,3633506.724,1838,16872.84,large_airport,large_airport,1720000,176175,31200,1944247.84,1689258.884
10000,10000,BOI,SAN,315,64153,203.6603175,0.643417608,128.6835217,177,4638767.656,797194.4167,5435962.073,749,6875.82,large_airport,large_airport,3540000,163275,37425,3747575.82,1688386.253
5000,10000,ALB,TPA,360,78958,219.3277778,0.653419749,130.6839499,97,2780274.171,443672.0098,3223946.18,1130,10373.4,medium_airport,large_airport,1455000,43650,27000,1536023.4,1687922.78
10000,10000,PDX,RNO,204,37107,181.8970588,0.641244635,128.248927,233,5435447.912,1045870,6481317.912,444,4075.92,large_airport,large_airport,4660000,102150,32100,4798325.92,1682991.992
10000,10000,BHM,DFW,231,36881,159.6580087,0.661595387,132.3190773,452,9548861.779,2093287.804,11642149.58,597,5480.46,large_airport,large_airport,9040000,891600,31425,9968505.46,1673644.122
10000,10000,CLE,STL,198,41820,211.2121212,0.648892405,129.778481,158,4330904.545,717675,5048579.545,487,4470.66,large_airport,large_airport,3160000,199650,12525,3376645.66,1671933.885
10000,5000,EWR,MTJ,142,44904,316.2253521,0.638114754,127.6229508,61,2461814.366,272475,2734289.366,1795,16478.1,large_airport,medium_airport,915000,83175,52650,1067303.1,1666986.266
5000,10000,FAT,PDX,160,24938,155.8625,0.663384207,132.6768414,178,3680923.268,826576.7222,4507499.99,626,5746.68,medium_airport,large_airport,2670000,126750,50100,2852596.68,1654903.31
10000,10000,BNA,OAK,194,51097,263.3865979,0.671611111,134.3222222,90,3184080.582,423115,3607195.582,1959,17983.62,large_airport,large_airport,1800000,108225,27375,1953583.62,1653611.962
10000,10000,DEN,HSV,130,26295,202.2692308,0.64319604,128.6392079,200,5203950.727,900474.4554,6104425.182,1048,9620.64,large_airport,large_airport,4000000,357525,85950,4453095.64,1651329.542
10000,10000,MCI,OAK,160,47748,298.425,0.664315068,132.8630137,73,2894424.075,339465,3233889.075,1489,13669.02,large_airport,large_airport,1460000,81225,31275,1586169.02,1647720.055
10000,10000,FLL,MKE,432,110264,255.2407407,0.6500563,130.0112599,101,3351601.2,459589.8039,3811191.004,1243,11410.74,large_airport,large_airport,2020000,108975,24075,2164460.74,1646730.264
10000,10000,CMH,LAS,620,110870,178.8225806,0.6617643,132.3528601,254,6011590.719,1176616.926,7188207.645,1771,16257.78,large_airport,large_airport,5080000,353850,102000,5552107.78,1636099.865
10000,10000,DEN,RDU,806,132448,164.3275434,0.650001243,130.0002487,379,8096433.551,1724453.298,9820886.849,1436,13182.48,large_airport,large_airport,7580000,434250,161550,8188982.48,1631904.369
10000,10000,MCI,SAN,562,102050,181.5836299,0.65204918,130.4098361,244,5777991.103,1113700,6891691.103,1334,12246.12,large_airport,large_airport,4880000,243900,127950,5264096.12,1627594.983
5000,10000,GRR,RSW,432,84344,195.2407407,0.664669421,132.9338843,121,3140447.315,562975,3703422.315,1147,10529.46,medium_airport,large_airport,1815000,227925,30075,2083529.46,1619892.855
10000,10000,BDL,LAX,319,164203,514.7429467,0.660441558,132.0883117,33,2243720.384,152562,2396282.384,2527,23197.86,large_airport,large_airport,660000,78525,15600,777322.86,1618959.524
10000,10000,HOU,IND,195,48263,247.5025641,0.654544597,130.9089194,106,3434431.08,485672.0909,3920103.171,861,7903.98,large_airport,large_airport,2120000,128175,46950,2303028.98,1617074.191
10000,10000,DAL,ONT,145,37681,259.8689655,0.662277778,132.4555556,90,3097897.938,417235,3515132.938,1200,11016,large_airport,large_airport,1800000,75750,12225,1898991,1616141.938
10000,10000,AUS,LAS,1097,173224,157.9070191,0.648571429,129.7142857,448,9176292.696,2033920,11210212.7,1090,10006.2,large_airport,large_airport,8960000,537750,89550,9597306.2,1612906.496
10000,10000,AUS,TPA,393,92819,236.1806616,0.661846847,132.3693694,111,3470202.461,514255,3984457.461,928,8519.04,large_airport,large_airport,2220000,135600,9600,2373719.04,1610738.421
10000,10000,LAS,OKC,440,82175,186.7613636,0.658289076,131.6578153,194,4770187.064,893956.5657,5664143.629,986,9051.48,large_airport,large_airport,3880000,139725,26175,4054951.48,1609192.149
10000,10000,BOI,SJC,198,39451,199.2474747,0.634805556,126.9611111,180,4553402.54,799855,5353257.54,523,4801.14,large_airport,large_airport,3600000,97650,41925,3744376.14,1608881.4
10000,10000,DAL,SMF,183,48733,266.3005464,0.633931159,126.7862319,92,3106218.341,408251.6667,3514470.007,1442,13237.56,large_airport,large_airport,1840000,37125,21450,1911812.56,1602657.447
10000,10000,OKC,PHX,362,60642,167.519337,0.660973871,132.1947743,301,6665699.465,1392671.947,8058371.412,833,7646.94,large_airport,large_airport,6020000,386025,46125,6459796.94,1598574.472
10000,10000,DEN,ONT,400,66159,165.3975,0.653898095,130.7796191,316,6835276.565,1446422.587,8281699.152,819,7518.42,large_airport,large_airport,6320000,302850,54825,6685193.42,1596505.732
10000,10000,MCI,SEA,458,85097,185.80131,0.656181435,131.2362869,237,5778978.146,1088605,6867583.146,1489,13669.02,large_airport,large_airport,4740000,428100,91275,5273044.02,1594539.126
10000,10000,DAY,LGA,118,24111,204.3305085,0.64244282,128.488564,219,5749655.262,984864.843,6734520.105,549,5039.82,large_airport,large_airport,4380000,661875,95475,5142389.82,1592130.285
10000,10000,MKE,STL,133,26664,200.481203,0.653156898,130.6313795,157,4111694.37,717819.4304,4829513.8,317,2910.06,large_airport,large_airport,3140000,78000,17625,3238535.06,1590978.74
10000,10000,PHX,SDF,152,70144,461.4736842,0.622179487,124.4358974,39,2239531.789,169855,2409386.789,1506,13825.08,large_airport,large_airport,780000,18300,11100,823225.08,1586161.709
10000,10000,DAL,SNA,151,44012,291.4701987,0.63974026,127.9480519,77,2871564.397,344820,3216384.397,1216,11162.88,large_airport,large_airport,1540000,52125,27150,1630437.88,1585946.517
10000,10000,BWI,IAH,436,75912,174.1100917,0.647782173,129.5564346,260,5864841.507,1178963.555,7043805.062,1235,11337.3,large_airport,large_airport,5200000,178800,79425,5469562.3,1574242.762
10000,10000,MCI,PDX,217,64861,298.8986175,0.636275676,127.2551351,74,2814692.413,329590.8,3144283.213,1482,13604.76,large_airport,large_airport,1480000,48900,32475,1574979.76,1569303.453
10000,10000,CLE,DEN,596,99169,166.3909396,0.641190025,128.2380051,396,8449706.292,1777378.75,10227085.04,1201,11025.18,large_airport,large_airport,7920000,565950,162375,8659350.18,1567734.862
10000,10000,HOU,RDU,164,41731,254.4573171,0.67032967,134.0659341,91,3104379.268,427000,3531379.268,1050,9639,large_airport,large_airport,1820000,115875,18900,1964414,1566965.268
10000,10000,DFW,PHL,1576,235044,149.1395939,0.648332907,129.6665813,845,16340965.99,3834889.143,20175855.13,1303,11961.54,large_airport,large_airport,16900000,1433550,263550,18609061.54,1566793.588
10000,10000,DAL,FLL,319,55078,172.6583072,0.652741902,130.5483805,270,6085870.844,1233682.196,7319553.039,1108,10171.44,large_airport,large_airport,5400000,309375,35925,5755471.44,1564081.599
10000,10000,BWI,MIA,465,80524,173.1698925,0.655483871,131.0967742,248,5630099.544,1137920,6768019.544,946,8684.28,large_airport,large_airport,4960000,200700,44775,5214159.28,1553860.264
10000,10000,BWI,DFW,578,95623,165.4377163,0.660448571,132.0897142,344,7517301.505,1590360.159,9107661.663,1217,11172.06,large_airport,large_airport,6880000,571950,91950,7555072.06,1552589.603
10000,5000,LAX,STS,188,26674,141.8829787,0.650194805,130.038961,231,4262022.798,1051365,5313387.798,400,3672,large_airport,medium_airport,3465000,237525,57900,3764097,1549290.798
10000,10000,BWI,MKE,183,36468,199.2786885,0.65797741,131.5954819,160,4195868.009,736934.6988,4932802.707,641,5884.38,large_airport,large_airport,3200000,144450,38700,3389034.38,1543768.327
10000,10000,CMH,HOU,164,41780,254.7560976,0.674602273,134.9204545,88,3024719.146,415555,3440274.146,1001,9189.18,large_airport,large_airport,1760000,64575,74775,1908539.18,1531734.966
10000,10000,JFK,RSW,605,106726,176.4066116,0.643779846,128.7559692,329,7472709.995,1482624.985,8955334.98,1074,9859.32,large_airport,large_airport,6580000,657750,177225,7424834.32,1530500.66
10000,10000,HOU,MKE,141,38193,270.8723404,0.646740033,129.3480066,84,2943090.972,380283.1395,3323374.112,1004,9216.72,large_airport,large_airport,1680000,69375,41625,1800216.72,1523157.392
10000,10000,CLE,FLL,741,126902,171.2577598,0.654368851,130.8737702,274,6141202.745,1255079.457,7396282.202,1062,9749.16,large_airport,large_airport,5480000,243825,147150,5880724.16,1515558.042
10000,10000,SAT,STL,335,67371,201.1074627,0.646212121,129.2424242,165,4288616.642,746375,5034991.642,786,7215.48,large_airport,large_airport,3300000,153675,60000,3520890.48,1514101.162
10000,5000,MCO,ORH,129,31765,246.2403101,0.646853933,129.3707865,89,2835210.93,402990,3238200.93,1091,10015.38,large_airport,medium_airport,1335000,352800,31200,1729015.38,1509185.55
10000,10000,LAS,TPA,942,152986,162.4055202,0.65625911,131.251822,339,7226130.922,1557302.868,8783433.79,1984,18213.12,large_airport,large_airport,6780000,375150,103350,7276713.12,1506720.67
5000,10000,LIH,SJC,201,53216,264.7562189,0.637183099,127.4366197,71,2395514.269,316680,2712194.269,2466,22637.88,medium_airport,large_airport,1065000,51600,68775,1208012.88,1504181.389
10000,10000,IAD,PDX,108,57602,533.3518519,0.638333333,127.6666667,30,2042737.593,134050,2176787.593,2327,21361.86,large_airport,large_airport,600000,43875,11175,676411.86,1500375.733
10000,10000,BNA,CLE,290,53090,183.0689655,0.656604278,131.3208556,187,4495624.586,859495,5355119.586,448,4112.64,large_airport,large_airport,3740000,94800,16650,3855562.64,1499556.946
10000,10000,MCO,SDF,349,75526,216.4068768,0.651040298,130.2080596,129,3634951.618,587889.3893,4222841.008,719,6600.42,large_airport,large_airport,2580000,144150,6375,2737125.42,1485715.588
10000,5000,HOU,HRL,142,16729,117.8098592,0.648769036,129.7538071,394,6022793.43,1789305,7812098.43,277,2542.86,large_airport,medium_airport,5910000,365625,58200,6336367.86,1475730.57
10000,10000,CMH,FLL,641,120792,188.4430577,0.638489197,127.6978393,204,4909009.347,911762.5728,5820771.92,973,8932.14,large_airport,large_airport,4080000,180750,75375,4345057.14,1475714.78
10000,10000,MIA,PVD,125,36332,290.656,0.643961039,128.7922078,77,2882435.552,347095,3229530.552,1209,11098.62,large_airport,large_airport,1540000,154425,55350,1760873.62,1468656.932
10000,10000,LAS,TUL,270,59105,218.9074074,0.663652174,132.7304348,115,3341402.667,534240,3875642.667,1076,9877.68,large_airport,large_airport,2300000,72975,25950,2408802.68,1466839.987
10000,10000,MCI,RDU,235,60423,257.1191489,0.642661849,128.5323698,91,3007380.152,409375.5978,3416755.749,904,8298.72,large_airport,large_airport,1820000,110550,14700,1953548.72,1463207.029
10000,10000,SEA,TPA,568,128762,226.693662,0.643675214,128.7350427,117,3414459.937,527170,3941629.937,2520,23133.6,large_airport,large_airport,2340000,34575,82425,2480133.6,1461496.337
10000,10000,MCI,RSW,294,75883,258.1054422,0.651896552,130.3793103,87,2927690.031,397005,3324695.031,1155,10602.9,large_airport,large_airport,1740000,117975,12450,1881027.9,1443667.131
10000,10000,ABQ,MDW,128,32976,257.625,0.637677299,127.5354597,89,2924212.73,397272.957,3321485.687,1121,10290.78,large_airport,large_airport,1780000,74250,19275,1883815.78,1437669.907
10000,10000,DFW,MCI,466,71044,152.4549356,0.649126126,129.8252252,555,10984835.48,2521855,13506690.48,460,4222.8,large_airport,large_airport,11100000,921675,63450,12089347.8,1417342.676
10000,10000,PIT,STL,197,50994,258.8527919,0.633386392,126.6772784,89,2918378.279,394599.7222,3312978.001,554,5085.72,large_airport,large_airport,1780000,110175,5100,1900360.72,1412617.281
5000,10000,KOA,OAK,271,65777,242.7195572,0.638346451,127.6692901,80,2479026.685,357474.0123,2836500.698,2378,21830.04,medium_airport,large_airport,1200000,131475,71325,1424630.04,1411870.658
10000,5000,ANC,BRW,522,101777,194.9750958,0.685172414,137.0344828,87,2324493.092,417270,2741763.092,725,6655.5,large_airport,medium_airport,1305000,6450,12600,1330705.5,1411057.592
10000,10000,HOU,TPA,333,55151,165.6186186,0.652668157,130.5336315,258,5577650.33,1178718.692,6756369.023,781,7169.58,large_airport,large_airport,5160000,166575,19275,5353019.58,1403349.443
10000,5000,BNA,ECP,131,18822,143.6793893,0.661785714,132.3571429,182,3461092.809,843115,4304207.809,401,3681.18,large_airport,medium_airport,2730000,164625,9150,2907456.18,1396751.629
10000,10000,MCO,OAK,177,48229,272.480226,0.647404306,129.4808612,76,2681354.049,344419.0909,3025773.14,2438,22380.84,large_airport,large_airport,1520000,78450,15975,1636805.84,1388967.3
10000,10000,MCO,MEM,484,94742,195.7479339,0.636791149,127.3582298,160,3988817.656,713206.087,4702023.743,684,6279.12,large_airport,large_airport,3200000,99600,12825,3318704.12,1383319.623
10000,10000,CVG,FLL,673,129762,192.8112927,0.634944444,126.9888889,180,4407280.529,800030,5207310.529,932,8555.76,large_airport,large_airport,3600000,177525,45975,3832055.76,1375254.769
10000,10000,AUS,CVG,207,48758,235.5458937,0.659545455,131.9090909,99,3075993.826,457065,3533058.826,958,8794.44,large_airport,large_airport,1980000,132675,38925,2160394.44,1372664.386
10000,10000,HOU,MCI,440,77846,176.9227273,0.642466328,128.4932655,229,5205943.785,1029873.523,6235817.308,666,6113.88,large_airport,large_airport,4580000,241200,48750,4876063.88,1359753.428
10000,10000,CID,DEN,135,26779,198.362963,0.631673724,126.3347448,197,4936846.457,871078.0653,5807924.523,692,6352.56,large_airport,large_airport,3940000,474150,28650,4449152.56,1358771.963
10000,10000,LAS,LIT,221,54346,245.9095023,0.655496879,131.0993758,89,2869233.82,408374.5556,3277608.375,1294,11878.92,large_airport,large_airport,1780000,107400,19950,1919228.92,1358379.455
10000,10000,IND,RSW,651,105298,161.7480799,0.644728916,128.9457831,332,6924435.3,1498350,8422785.3,945,8675.1,large_airport,large_airport,6640000,317475,111000,7077150.1,1345635.2
10000,10000,BNA,SAT,292,55171,188.9417808,0.652253086,130.4506173,162,3992906.654,739655,4732561.654,822,7545.96,large_airport,large_airport,3240000,114450,30600,3392595.96,1339965.694
10000,10000,DEN,SLC,1504,209930,139.581117,0.65092162,130.1843241,1793,32581093.15,8169717.257,40750810.41,391,3589.38,large_airport,large_airport,35860000,2882475,665775,39411839.38,1338971.031
10000,10000,AUS,MCI,263,63848,242.7680608,0.66804878,133.6097561,82,2659766.875,383460,3043226.875,650,5967,large_airport,large_airport,1640000,55650,6750,1708367,1334859.875
10000,10000,FLL,PIT,659,113952,172.9165402,0.654526643,130.9053286,219,4957217.538,1003389.344,5960606.882,994,9124.92,large_airport,large_airport,4380000,169950,75300,4634374.92,1326231.962
10000,10000,PHX,RSW,197,79703,404.5837563,0.643333333,128.6666667,39,2030201.289,175630,2205831.289,1868,17148.24,large_airport,large_airport,780000,58125,27900,883173.24,1322658.049
5000,10000,ASE,SFO,159,34132,214.6666667,0.632256109,126.4512219,155,4207453.657,685997.8788,4893451.535,848,7784.64,medium_airport,large_airport,2325000,1184250,55725,3572759.64,1320691.895
10000,10000,BNA,LAS,862,140619,163.1310905,0.65255,130.51,300,6387071.586,1370355,7757426.586,1587,14568.66,large_airport,large_airport,6000000,326775,95400,6436743.66,1320682.926
10000,10000,OAK,SAT,131,33651,256.8778626,0.652625248,130.5250496,85,2849964.639,388312.0225,3238276.661,1476,13549.68,large_airport,large_airport,1700000,159975,47250,1920774.68,1317501.981
